,spearman_corr,p_val1,pearson_corr,p_val2
mH&Y_Alpha_channel19,-0.12389865694583801,0.6027662475983113,-0.20391043689191674,0.3885168687638991
mH&Y_Gamma_channel98,-0.12389865694583801,0.6027662475983113,-0.1476754118794451,0.5343878840343984
mH&Y_Alpha_channel96,-0.12389865694583801,0.6027662475983113,-0.11219871724912672,0.6376755794772793
mH&Y_Theta_channel40,0.12389865694583801,0.6027662475983113,-0.2301812468615693,0.32890913602771465
mH&Y_Beta_channel5,0.12389865694583801,0.6027662475983113,0.13955187284440634,0.5573425826277634
mH&Y_Theta_channel93,-0.12389865694583801,0.6027662475983113,-0.1446090344775365,0.5430010658212312
Apathy_Delta_channel67,0.12354070871648606,0.6038225203687394,0.30764632972838757,0.1869948134058812
MoCA corretto_Beta_channel112,0.12349411595272579,0.6039600672703347,0.33437416716306,0.14960039670570047
UPDRS III _Theta_channel16,0.12349411595272579,0.6039600672703347,-0.1590575502543965,0.5029793102865027
UPDRS III _Beta_channel72,0.12349411595272579,0.6039600672703347,-0.01819302245997785,0.9393167028659558
BDI_Delta_channel103,-0.1232019318875369,0.6048229194079174,0.04807108897191261,0.8405002422115575
BDI_Theta_channel103,-0.1232019318875369,0.6048229194079174,0.2581051059855209,0.27189597766050244
Apathy_Beta_channel78,-0.12278741171211723,0.6060479095452638,-0.17756670512942072,0.4538853866658987
UPDRS III _Beta_channel10,-0.12274110305057499,0.606184823887161,0.043285674854597264,0.8562112392567605
UPDRS III _Beta_channel39,-0.12274110305057499,0.606184823887161,-0.1335276937196448,0.5746428714809255
UPDRS III _Delta_channel114,-0.12274110305057499,0.606184823887161,-0.04022139337459711,0.8662993817187044
BDI_Gamma_channel19,-0.1224414261351447,0.6070711421649286,-0.08294783217753884,0.7280892101646599
Apathy_Alpha_channel85,0.12203411470774843,0.6082766450593999,0.18862365175996088,0.42578624444049007
Apathy_Theta_channel61,0.12203411470774843,0.6082766450593999,0.17541161910867586,0.45947098090342753
MoCA corretto_Theta_channel56,-0.12198809014842425,0.6084129233269856,-0.17225229324460747,0.4677225178408712
MoCA corretto_Alpha_channel93,-0.12198809014842425,0.6084129233269856,0.1484019603931204,0.5323563540812923
MoCA corretto_Beta_channel62,-0.12198809014842425,0.6084129233269856,0.13877022063960742,0.5595741872802384
MoCA corretto_Delta_channel20,-0.12198809014842425,0.6084129233269856,-0.23735341073704558,0.31363536807802794
MoCA corretto_Alpha_channel87,0.12198809014842425,0.6084129233269856,0.06304751068233963,0.7917303347988608
UPDRS III _Theta_channel74,0.12198809014842425,0.6084129233269856,0.047994567206538864,0.8407510305779652
UPDRS III _Gamma_channel114,-0.12198809014842425,0.6084129233269856,-0.05106793540006574,0.8306903996597595
BDI_Alpha_channel76,-0.1216809203827525,0.6093227680529807,0.08502044698000832,0.7215507967847468
UPDRS III _Gamma_channel24,-0.12123507724627348,0.6106443494354374,0.0009170718621253626,0.9969383895458734
UPDRS III _Delta_channel52,-0.12123507724627348,0.6106443494354374,-0.4105726560419152,0.07215189664923072
Apathy_Beta_channel95,-0.12052752069901079,0.612744090352755,0.08252999938794911,0.7294095439298085
Apathy_Beta_channel103,-0.12052752069901079,0.612744090352755,0.1446077675106773,0.5430046376289446
MoCA corretto_Delta_channel70,0.12048206434412272,0.6128790859825823,0.21587190697410563,0.36066960698692835
MoCA corretto_Alpha_channel109,-0.12048206434412272,0.6128790859825823,-0.03383826484276532,0.8873760619621676
MoCA corretto_Delta_channel100,0.12048206434412272,0.6128790859825823,0.2788825654347372,0.2337716162626362
MoCA corretto_Beta_channel67,0.12048206434412272,0.6128790859825823,0.3538667582482454,0.12585250109823748
MoCA corretto_Theta_channel48,-0.12048206434412272,0.6128790859825823,-0.17322229030145475,0.46518112818804325
MoCA corretto_Delta_channel58,-0.12048206434412272,0.6128790859825823,-0.17932416746581878,0.4493564088157518
BDI_Theta_channel67,-0.1201599088779681,0.6138361624524415,0.15842259849720472,0.5047076058593621
BDI_Gamma_channel82,0.1201599088779681,0.6138361624524415,-0.11999986775566174,0.6143118448354875
UPDRS III _Delta_channel19,0.11972905144197196,0.615117116663247,-0.14374615348757866,0.5454361558064664
mH&Y_Beta_channel90,-0.11947370491205808,0.6158767774520237,-0.16276052177816597,0.4929573370695799
mH&Y_Theta_channel7,-0.11947370491205808,0.6158767774520237,-0.21009423239792185,0.3739743882523897
mH&Y_Beta_channel94,-0.11947370491205808,0.6158767774520237,-0.17687947513259006,0.4556627511799915
mH&Y_Theta_channel111,-0.11947370491205808,0.6158767774520237,-0.14517370502543359,0.5414102233458611
mH&Y_Theta_channel103,-0.11947370491205808,0.6158767774520237,-0.09676252824122517,0.6848702940022205
MoCA corretto_Delta_channel102,0.1189760385398212,0.6173584250973418,0.22827280291560076,0.3330462294442087
MoCA corretto_Theta_channel71,0.1189760385398212,0.6173584250973418,0.24548309149219127,0.2968480066727738
UPDRS III _Delta_channel112,-0.1189760385398212,0.6173584250973418,-0.05630452743248565,0.8136075487289163
BDI_Theta_channel85,-0.11863889737318367,0.6183629682840208,-0.11208674587509605,0.63801339842139
BDI_Gamma_channel52,0.11863889737318367,0.6183629682840208,-0.12474317618746661,0.6002771664546896
BDI_Delta_channel82,0.11863889737318367,0.6183629682840208,-0.013936816489059686,0.9534964394752501
UPDRS III _Gamma_channel78,-0.11822302563767043,0.6196029948301898,-0.12787269425994172,0.5910907304208155
UPDRS III _Delta_channel56,-0.11822302563767043,0.6196029948301898,-0.3762087893356111,0.10208395163378432
UPDRS III _Delta_channel92,0.11822302563767043,0.6196029948301898,0.1371522054223246,0.5642061356508886
Apathy_Beta_channel72,0.11751433268153551,0.62171842054468,0.1490557251534209,0.5305313975911671
MoCA corretto_Delta_channel1,-0.11747001273551963,0.6218508093328545,-0.3503379450629413,0.12993859194064966
MoCA corretto_Alpha_channel99,-0.11747001273551963,0.6218508093328545,0.07700974598650623,0.7469208965997016
UPDRS III _Theta_channel100,0.11671699983336886,0.6241018520024741,0.11285602793086998,0.6356938539683137
UPDRS III _Gamma_channel28,0.11671699983336886,0.6241018520024741,-0.1364759293133006,0.5661471190850902
UPDRS III _Gamma_channel9,0.11671699983336886,0.6241018520024741,0.27907224655723684,0.23344043510311302
Apathy_Beta_channel84,0.1160077386727979,0.6262250413504606,0.07973572304027479,0.738258033304637
UPDRS III _Theta_channel42,-0.11596398693121812,0.6263561061625942,0.0217135365623383,0.9276010492268044
MoCA corretto_Gamma_channel65,-0.11596398693121812,0.6263561061625942,-0.011594204032943287,0.9613069636191605
MoCA corretto_Theta_channel76,-0.11596398693121812,0.6263561061625942,-0.06761689232806052,0.7769889615075102
UPDRS III _Delta_channel80,0.11596398693121812,0.6263561061625942,0.11227684328424607,0.6374399130400605
UPDRS III _Beta_channel92,-0.11596398693121812,0.6263561061625942,-0.24025391247183062,0.30758176923238695
UPDRS III _Delta_channel26,-0.11596398693121812,0.6263561061625942,-0.06048521648372085,0.800026825255133
UPDRS III _Alpha_channel18,-0.11596398693121812,0.6263561061625942,-0.2568860821993725,0.27424671319216165
UPDRS III _Alpha_channel74,-0.11596398693121812,0.6263561061625942,-0.059799628316745214,0.8022502416680156
MoCA corretto_Alpha_channel71,0.11596398693121812,0.6263561061625942,0.15835661547730234,0.5048873710765844
UPDRS III _Theta_channel36,-0.11596398693121812,0.6263561061625942,-0.3559254002614087,0.12351142712264343
UPDRS III _Delta_channel68,-0.11521097402906735,0.6286135550635061,-0.06372849884858008,0.7895289358424653
mH&Y_Gamma_channel19,-0.11504875287827816,0.6291002926542282,-0.3959437895588087,0.08396265170822051
mH&Y_Alpha_channel16,-0.11504875287827816,0.6291002926542282,-0.2985306966574537,0.20107335638554502
mH&Y_Alpha_channel5,0.11504875287827816,0.6291002926542282,0.1691151360549049,0.47598975280609424
mH&Y_Delta_channel107,-0.11504875287827816,0.6291002926542282,-0.17486898662884767,0.46088290619741606
mH&Y_Gamma_channel94,-0.11504875287827816,0.6291002926542282,-0.09183709963152403,0.700179463391055
mH&Y_Gamma_channel83,-0.11504875287827816,0.6291002926542282,-0.3878025032016178,0.09112451748535687
mH&Y_Beta_channel16,-0.11504875287827816,0.6291002926542282,-0.4492432081859278,0.046911016096123394
Apathy_Beta_channel44,0.11450114466406025,0.6307444545945659,0.4083544679840042,0.07385779613833887
MoCA corretto_Gamma_channel111,-0.11445796112691659,0.6308741818825853,0.032087903113444755,0.8931689789714576
UPDRS III _Delta_channel40,0.11445796112691659,0.6308741818825853,0.050504978105247275,0.8325313837773078
BDI_Beta_channel91,-0.11407586285883047,0.6320224925444405,0.12778200695968786,0.5913561021749211
BDI_Theta_channel44,0.11407586285883047,0.6320224925444405,0.00920898804804973,0.9692630168824876
Apathy_Theta_channel80,0.11374784765969144,0.6330089162420445,0.013160625609095408,0.9560839257852203
UPDRS III _Theta_channel54,-0.1137049482247658,0.6331379697246347,-0.37439921733926296,0.10387729839791454
Apathy_Alpha_channel109,-0.11299455065532261,0.6352765252872398,-0.12271837160435355,0.6062520354007718
Apathy_Theta_channel31,0.11299455065532261,0.6352765252872398,0.07894366333069013,0.7407720365775055
Apathy_Alpha_channel100,-0.11299455065532261,0.6352765252872398,-0.03917359145489718,0.8697535770402807
MoCA corretto_Theta_channel22,-0.11295193532261504,0.6354049016222272,0.07245486996045601,0.7614607542100054
BDI_Alpha_channel106,0.11255485135404605,0.6366015761543882,0.19213952107371884,0.4170502746889318
Apathy_Gamma_channel106,-0.11224125365095382,0.6375472646756264,-0.12588381173529967,0.5969220950392069
Apathy_Beta_channel34,-0.11224125365095382,0.6375472646756264,-0.0696911960408765,0.7703208316744083
Apathy_Gamma_channel81,-0.11224125365095382,0.6375472646756264,-0.031240542494250886,0.8959752550377764
UPDRS III _Beta_channel41,-0.1121989224204643,0.6376749605360539,-0.043467092191808804,0.8556146394318591
UPDRS III _Gamma_channel23,0.1121989224204643,0.6376749605360539,0.061288948238843885,0.7974221457486044
BDI_Delta_channel69,-0.11179434560165387,0.6388958972982084,-0.03615090618750938,0.8797307198678681
MoCA corretto_Theta_channel95,0.1114459095183135,0.6399481293552721,0.21271439049473462,0.36790671167931444
MoCA corretto_Alpha_channel110,-0.1114459095183135,0.6399481293552721,0.002094272018842859,0.9930084165053192
MoCA corretto_Theta_channel62,-0.1114459095183135,0.6399481293552721,0.049966649190068574,0.8342926137551905
MoCA corretto_Alpha_channel67,0.1114459095183135,0.6399481293552721,0.23611664476239444,0.3162382288355244
Apathy_Alpha_channel72,0.11073465964221618,0.6420980659059172,0.2044745916592184,0.38717726207432795
UPDRS III _Beta_channel33,0.11069289661616276,0.6422243908978578,0.060386082222084525,0.8003482343096036
mH&Y_Theta_channel81,0.11062380084449822,0.6424334128751392,-0.23720015084178783,0.3139572130321411
mH&Y_Delta_channel78,0.11062380084449822,0.6424334128751392,0.1095984141625726,0.6455383501255071
mH&Y_Gamma_channel111,-0.11062380084449822,0.6424334128751392,-0.08633041135657839,0.7174278305948244
mH&Y_Theta_channel88,0.11062380084449822,0.6424334128751392,0.10267502915926707,0.666648604855669
mH&Y_Theta_channel87,-0.11062380084449822,0.6424334128751392,-0.3424278457662224,0.13943772856876635
mH&Y_Theta_channel2,0.11062380084449822,0.6424334128751392,0.053377253881661584,0.8231474419164371
mH&Y_Beta_channel74,-0.11062380084449822,0.6424334128751392,-0.21085243769797363,0.37221277517399
mH&Y_Beta_channel31,-0.11062380084449822,0.6424334128751392,-0.09740416845141228,0.6828844858394016
mH&Y_Theta_channel101,-0.11062380084449822,0.6424334128751392,-0.12280334608712574,0.6060008015317775
Apathy_Gamma_channel31,0.10998136263784736,0.6443780932818745,0.06865238719059,0.7736583150410425
UPDRS III _Gamma_channel15,-0.10993988371401199,0.6445037279109584,-0.3137733866486216,0.17791505099157437
MoCA corretto_Alpha_channel24,-0.10993988371401199,0.6445037279109584,0.10986817744221569,0.6447209393951479
UPDRS III _Gamma_channel103,-0.10993988371401199,0.6445037279109584,-0.18943607964824621,0.42375896667722623
MoCA corretto_Delta_channel111,-0.10993988371401199,0.6445037279109584,0.053739788307136216,0.8219646286430546
UPDRS III _Theta_channel12,-0.10993988371401199,0.6445037279109584,-0.3478570084722254,0.13286705261689277
UPDRS III _Delta_channel95,-0.10993988371401199,0.6445037279109584,-0.15931530175842074,0.5022785447374958
MoCA corretto_Theta_channel65,-0.10993988371401199,0.6445037279109584,0.09878658217194801,0.6786128865917588
UPDRS III _Delta_channel81,-0.10993988371401199,0.6445037279109584,-0.09215142973263327,0.6991990593847592
BDI_Theta_channel14,-0.10951282834447724,0.6457977658749547,0.03588469409114459,0.880610279234254
Apathy_Gamma_channel2,0.10922806563347852,0.6466611820698402,0.23619618133042614,0.31607044995630773
UPDRS III _Alpha_channel1,-0.1091868708118612,0.6467861230712499,-0.12373757046143939,0.6032415051450692
BDI_Theta_channel6,0.10875232259208505,0.6481046310721743,0.12058427651084212,0.612575554614248
BDI_Theta_channel52,0.10875232259208505,0.6481046310721743,-0.06082921422373225,0.7989117701504589
BDI_Theta_channel87,-0.10875232259208505,0.6481046310721743,0.001605396449320326,0.9946404682139975
Apathy_Gamma_channel49,0.10847476862910972,0.6489473148605263,0.4610812391697836,0.04073949795858304
MoCA corretto_Gamma_channel24,-0.10843385790971045,0.6490715589852942,-0.015119320191111597,0.949555350393747
MoCA corretto_Beta_channel23,-0.10843385790971045,0.6490715589852942,0.15897729965759766,0.5031975890620909
MoCA corretto_Theta_channel25,-0.10843385790971045,0.6490715589852942,0.023842527102962252,0.9205229463953906
MoCA corretto_Gamma_channel4,-0.10843385790971045,0.6490715589852942,-0.4283110635621227,0.05955137430103469
BDI_Beta_channel15,0.10799181683969285,0.6504145875675624,-0.03215402293691466,0.8929500553201697
Apathy_Beta_channel20,-0.1077214716247409,0.6512364741747672,0.1618006108080664,0.4955458769282653
Apathy_Beta_channel25,-0.1077214716247409,0.6512364741747672,0.08850934806755115,0.71058655485793
Apathy_Delta_channel73,0.1077214716247409,0.6512364741747672,0.18729421613456715,0.4291147551361123
UPDRS III _Gamma_channel70,-0.10768084500755967,0.6513600181899017,-0.06962337639062526,0.7705386046564935
UPDRS III _Theta_channel22,0.10768084500755967,0.6513600181899017,0.09122227483542426,0.7020984376555939
BDI_Theta_channel72,0.10723131108730063,0.6527276173297715,-0.02916800288658475,0.902844010463728
BDI_Delta_channel67,-0.10723131108730063,0.6527276173297715,0.05660307832084431,0.8126359760012591
Apathy_Gamma_channel28,0.10696817462037209,0.6535286424638831,0.1589689142329756,0.5032203997578293
Apathy_Delta_channel37,-0.10696817462037209,0.6535286424638831,-0.17445065122103987,0.46197292239315674
Apathy_Delta_channel95,-0.10696817462037209,0.6535286424638831,-0.07951529274767577,0.7389574250268341
Apathy_Theta_channel34,-0.10696817462037209,0.6535286424638831,0.06884236817325012,0.7730476567975624
MoCA corretto_Gamma_channel102,-0.1069278321054089,0.6536514831524927,0.10052544019254508,0.6732532730468579
MoCA corretto_Beta_channel4,-0.1069278321054089,0.6536514831524927,-0.4125294494833416,0.07067163652184358
BDI_Theta_channel66,-0.10647080533490844,0.6550437022554846,0.2918897173711853,0.21176349369774233
Apathy_Delta_channel38,0.10621487761600326,0.6558238021100469,0.19911399186094436,0.4000099352475569
Apathy_Beta_channel60,-0.10621487761600326,0.6558238021100469,0.13761091005310722,0.5628912742270782
mH&Y_Delta_channel42,0.10619884881071831,0.6558726713521539,-0.10300057244768236,0.6656504058326287
mH&Y_Theta_channel24,-0.10619884881071831,0.6558726713521539,-0.22453580760124436,0.34123560404459025
mH&Y_Gamma_channel78,-0.10619884881071831,0.6558726713521539,-0.18220482981553898,0.4419839052115355
mH&Y_Theta_channel15,-0.10619884881071831,0.6558726713521539,-0.3285857267996306,0.15721609251333302
mH&Y_Alpha_channel17,-0.10619884881071831,0.6558726713521539,-0.2877314619717165,0.21864464793148017
mH&Y_Delta_channel109,-0.10619884881071831,0.6558726713521539,-0.07279591453873266,0.7603693519477891
mH&Y_Delta_channel64,-0.10619884881071831,0.6558726713521539,-0.35774612115505333,0.12146693508321374
UPDRS III _Alpha_channel30,0.10617481920325814,0.6559459362714644,0.15682005822297707,0.5090822935744854
MoCA corretto_Beta_channel0,-0.10542180630110737,0.6582433598765569,-0.22540900202897315,0.3393115990041188
UPDRS III _Theta_channel93,-0.10542180630110737,0.6582433598765569,-0.14740513482999246,0.5351445272552322
BDI_Alpha_channel85,0.10494979383012402,0.6596849648266214,0.04410012832266434,0.8535334616788957
BDI_Delta_channel84,0.10494979383012402,0.6596849648266214,0.07771106634897088,0.7446893362078502
Apathy_Delta_channel5,0.10470828360726563,0.6604230246586811,0.22575418251072737,0.338552782209537
UPDRS III _Beta_channel49,-0.1046687933989566,0.6605437362292255,0.014327725070722677,0.9521934865453789
Apathy_Gamma_channel48,0.1039549866028968,0.6627270519830839,0.32825271114275056,0.15766224106763882
MoCA corretto_Theta_channel2,-0.10391578049680583,0.6628470475230118,-0.2740732050339311,0.24227040146824247
