,OR,log_OR,p-value,2.5%,97.5%
Slope_Theta_channel25,0.4014958786169544,-0.9125580106120048,0.24712647218051054,0.08560950575996097,1.8829560936653829
Slope_Delta_channel74,0.4004425545202795,-0.9151849571677148,0.6413556298264314,0.008514304165026748,18.833510802843538
Slope_Gamma_channel81,0.4002684272917691,-0.9156198887103326,0.5970785902882182,0.013426148783684913,11.933043232867714
Slope_Theta_channel8,0.3999142832614238,-0.9165050466843739,0.29412062390476024,0.07217150463769732,2.2159914049091527
Slope_Theta_channel44,0.39975759751518414,-0.916896921782177,0.3991766129935955,0.04743305435361275,3.369088053654725
Slope_Theta_channel81,0.3969168785115328,-0.9240283942431138,0.29192096280094326,0.07118740533134632,2.2130741767317534
Slope_Gamma_channel19,0.39471834736570943,-0.9295828130620305,0.4330156364345489,0.038643622921414426,4.0317796823542285
Slope_Theta_channel14,0.39221658305064355,-0.9359410839856481,0.2953476896564191,0.06795528727005973,2.263750978030222
Slope_Gamma_channel33,0.39144554906744194,-0.9379088560659776,0.5787059977934957,0.014286256520703913,10.725666143726869
Slope_Theta_channel104,0.3895178725739182,-0.9428455287833218,0.23195152765798643,0.08301011451494829,1.8277793488309064
Slope_Delta_channel22,0.38687560307568297,-0.9496520767058925,0.6940183936447385,0.0034107080855385235,43.88318451813246
Slope_Theta_channel113,0.3863648346074499,-0.950973188529925,0.2491554014259426,0.07666174124020386,1.9472266479509095
Slope_Gamma_channel14,0.3835147271728596,-0.9583772568968854,0.4248411952045448,0.03643978320098832,4.03634525340655
Slope_Theta_channel89,0.3748968512095905,-0.9811043542897051,0.24469541790912452,0.0717867001911829,1.957850809029503
Slope_Theta_channel74,0.3743680193464414,-0.9825159564393429,0.2842618446488103,0.061982919954581744,2.261129582344203
Slope_Theta_channel58,0.3720264799427856,-0.9887902446004577,0.22587907798662687,0.07509069000607758,1.8431539484777397
Slope_Theta_channel42,0.36841286551379554,-0.9985510525348841,0.37654707945072363,0.0402840133690499,3.369277987092654
Slope_Theta_channel90,0.36488567278901174,-1.0081711997004998,0.19980936714343023,0.0781298881083669,1.7041052717497962
Slope_Delta_channel38,0.36380105230611154,-1.0111481203621349,0.6775402866153362,0.003097488758442193,42.72855076497419
Slope_Gamma_channel109,0.3575259845375356,-1.0285472354683516,0.41800795338918684,0.029667763463637968,4.308542832229383
Slope_Theta_channel34,0.3547907772809177,-1.0362270230195219,0.312452022539912,0.04750566634782208,2.6497153986214648
