,odds_ratios,log_odds
Delta_channel53,1.0231867254663258,0.022921997650963727
Alpha_channel0,1.0231293849877794,0.02286595501095459
Beta_channel34,1.023070669531884,0.022808565259857982
Gamma_channel51,1.0224247645023226,0.02217702627885367
Delta_channel54,1.02221045645828,0.02196739666606947
Theta_channel55,1.0220854448021255,0.021845093768300933
Delta_channel13,1.0219405221839644,0.021703292616314887
Theta_channel94,1.021809155336504,0.02157473788274248
Theta_channel31,1.021688502202319,0.02145665295724231
Gamma_channel55,1.0214067553253283,0.021180848999753154
Theta_channel98,1.0213758053633637,0.021150547231407805
Beta_channel21,1.0209860950242593,0.02076892011257027
Beta_channel39,1.0209564963464803,0.020739929407438726
Beta_channel7,1.0207702861710395,0.02055752480996598
Alpha_channel41,1.020504096204754,0.02029671717911284
Delta_channel28,1.0204806803058843,0.02027377149216776
Delta_channel55,1.0203147787756839,0.020111186329771814
Theta_channel70,1.019937539045788,0.019741389191545774
Delta_channel18,1.0198062259533403,0.019612634693179386
Beta_channel83,1.01967274044918,0.0194817331182675
Gamma_channel45,1.0195009384412164,0.019313231523578816
Delta_channel48,1.0194762476369301,0.019289012709895005
Theta_channel23,1.0194664323022538,0.019279384842694
Gamma_channel47,1.0189736626471926,0.01879590763295826
Alpha_channel60,1.0188433823766458,0.018668045054674006
Alpha_channel35,1.0186750328520384,0.01850279548074879
Gamma_channel11,1.018262123675645,0.018097373859638992
Theta_channel83,1.018172520172453,0.018009373487497794
Gamma_channel68,1.0181317148179996,0.017969295630999114
Alpha_channel107,1.0179879111412133,0.017828042950958238
Alpha_channel56,1.017936930360354,0.01777796174969705
Gamma_channel70,1.0175790654821564,0.017426340949255523
Delta_channel35,1.017447764044738,0.017297299468626837
Alpha_channel22,1.0172901508200127,0.017142377083892102
Alpha_channel69,1.0172864220763593,0.01713871170830205
Theta_channel62,1.0172434079877903,0.017096427650393615
Theta_channel47,1.01717756006138,0.01703169382443771
Delta_channel44,1.017135592634934,0.016990434270670023
Delta_channel5,1.0171059274714396,0.016961268448221416
Gamma_channel17,1.0169678184174176,0.016825472925061577
Beta_channel98,1.0167902881282105,0.01665088943935941
Delta_channel93,1.0167191624150709,0.016580935780526294
Delta_channel19,1.0165464072211348,0.016411006975424063
Delta_channel68,1.0161392175307986,0.016010364897943455
Beta_channel24,1.0160517932309232,0.01592432544646823
Alpha_channel108,1.0159153286763931,0.015790007766557087
Gamma_channel46,1.0152674839500286,0.015152108760809925
Beta_channel29,1.0152397957723167,0.015124836583073719
Theta_channel5,1.0150149809143818,0.014903371906388485
Delta_channel102,1.01500591335695,0.014894438444218186
Theta_channel106,1.0149503704972582,0.014839715236484615
Theta_channel54,1.0143089612513816,0.01420755427292326
Theta_channel34,1.0141822337137654,0.014082606688141553
Theta_channel67,1.0139378181942023,0.013841580008762894
Beta_channel112,1.0135397646342725,0.013448921102528356
Beta_channel71,1.0134911586120923,0.013400963252816075
Delta_channel34,1.0131518818178205,0.01306614672057734
Gamma_channel13,1.0128777668850115,0.012795553509212573
Gamma_channel91,1.0127550346939207,0.012674374398027712
Theta_channel78,1.0127132622757005,0.012633127227397005
Gamma_channel19,1.0124855650824123,0.012408263188200694
Delta_channel92,1.0122873127691159,0.012212436469956397
Beta_channel40,1.0121593031405414,0.012085972647458835
Beta_channel106,1.0121260025010852,0.012053071515028187
Delta_channel36,1.0116286983745295,0.011561604702029125
Gamma_channel12,1.011436510646417,0.011371608128677229
Beta_channel6,1.0113392561922545,0.011275448726501375
Gamma_channel103,1.011070980492707,0.011010145776333585
Gamma_channel7,1.0108198556251058,0.010761739814541198
Delta_channel56,1.0106661955523972,0.010609712969819747
Delta_channel67,1.0106120414582271,0.010556128962243295
Beta_channel64,1.0104943931809567,0.01043970928697328
Alpha_channel7,1.010044641818068,0.009994529696254176
Beta_channel59,1.0099528150854833,0.009903612024715257
Theta_channel7,1.009746468634322,0.009699278187948104
Delta_channel38,1.0095694334784584,0.009523936473328847
Delta_channel78,1.0095212895904253,0.009476247791000671
Delta_channel70,1.0093045536097978,0.009261532903938684
Alpha_channel21,1.0090510453788983,0.009010330160121248
Beta_channel44,1.0088449433158153,0.008806055940880774
Beta_channel35,1.0085870831454813,0.008550423861726534
Beta_channel48,1.0085121007219582,0.008476077072875133
Alpha_channel23,1.0082613674132148,0.008227429107204573
Alpha_channel85,1.0081199751645633,0.008087185547221567
Beta_channel0,1.0077814000503065,0.00775128110109822
Alpha_channel59,1.0075098731542789,0.00748181444753718
Alpha_channel8,1.00728406466714,0.007257663993393325
Gamma_channel42,1.0070478263900466,0.00702310654114308
Theta_channel48,1.0069237014220778,0.006899842665351431
Beta_channel88,1.0069012672876978,0.006877562541974981
Theta_channel96,1.006725519991843,0.006703004577796754
Alpha_channel102,1.0065445780891709,0.006523255319779451
Delta_channel90,1.0065355490956385,0.006514284992755997
Delta_channel4,1.006403394731454,0.006382980101686589
Beta_channel25,1.0061845107944347,0.006165465192368825
Alpha_channel39,1.0061534753019445,0.006134619983753792
Alpha_channel77,1.0060667545873403,0.006048425924704059
Beta_channel110,1.005976781942387,0.0059589918310777494
Alpha_channel90,1.0057674130637946,0.00575084520898913
Beta_channel8,1.0056406057240075,0.005624757076923759
Beta_channel2,1.0044319034022617,0.0044221114390749555
Beta_channel20,1.004389892473594,0.004380285002543697
Alpha_channel28,1.0041027330714913,0.004094339811202643
Theta_channel30,1.003811676875912,0.003804430842796463
Gamma_channel41,1.0037785029939355,0.003771382382695326
Theta_channel20,1.0036446867010633,0.0036380609248608886
Beta_channel65,1.0034650680989436,0.0034590785825455205
Delta_channel58,1.002702562255908,0.0026989169009232748
Gamma_channel66,1.0021292239740893,0.0021269603892733625
Gamma_channel60,1.0021029813886564,0.002100773218580923
Theta_channel44,1.0020327016171908,0.0020306384746209944
Alpha_channel27,1.0017564092382494,0.0017548685553260114
Delta_channel16,1.0013704644395942,0.0013695262103128917
Beta_channel85,1.0010665833921424,0.001066014996201466
Delta_channel103,1.0006648035526868,0.0006645826686958945
Gamma_channel61,1.0004024398122968,0.00040235885511518386
Theta_channel40,1.0003341739479288,0.00033411812425132944
Gamma_channel15,1.0003229426069378,0.0003228904721982105
Theta_channel61,1.0002003880966905,0.00020036802167774454
Delta_channel89,1.0001693938891876,0.00016937954366277167
Theta_channel6,1.000127733712884,0.00012772555562791518
Gamma_channel23,0.9998972312295273,-0.00010277405154458798
Beta_channel81,0.9996768282874409,-0.00032322394379047853
Gamma_channel44,0.9994651195443646,-0.0005350235552160821
Theta_channel58,0.9991021631483605,-0.0008982401485601493
Gamma_channel16,0.9989368758760846,-0.0010636896412124382
Delta_channel91,0.9985885733943713,-0.0014124236063995667
Gamma_channel3,0.9985004741397175,-0.0015006512743843037
Delta_channel7,0.9983847332787437,-0.0016165726710410608
Alpha_channel115,0.9983386935782717,-0.001662687921516803
Alpha_channel6,0.9982885981292642,-0.001712867991904532
Alpha_channel48,0.9982263156299295,-0.0017752592106484158
Delta_channel14,0.9981740954961965,-0.0018275734993590711
Gamma_channel79,0.9979042268293177,-0.0020979723765020635
Delta_channel97,0.9977446320511392,-0.0022579151217486304
Gamma_channel36,0.997729112361016,-0.002273470014582406
Theta_channel84,0.9967478450752463,-0.003257454674104412
Delta_channel32,0.9965260604419337,-0.0034799876974024183
Delta_channel8,0.9964182892301341,-0.0035881404533209377
Alpha_channel44,0.9962430297335423,-0.0037640454055331064
Delta_channel83,0.9957390846352624,-0.004270018933504143
Delta_channel29,0.9957229726491756,-0.004286199996083891
Theta_channel77,0.9952946351593058,-0.0047164699191606695
Theta_channel4,0.9949452449887335,-0.005067573499836152
Theta_channel68,0.9948068801235095,-0.005206650989640726
Alpha_channel104,0.9947325456642783,-0.005281376283648247
Alpha_channel40,0.9946573167075797,-0.0053570064636922045
Beta_channel30,0.9945080928450661,-0.005507043119343768
Gamma_channel90,0.9944921102478683,-0.005523114105332957
Gamma_channel100,0.9943264645053247,-0.005689691132548381
Gamma_channel73,0.9933874281907411,-0.0066345317234326835
Theta_channel82,0.9930877284616567,-0.006936271949435222
Alpha_channel109,0.992930894340318,-0.0070942101680038375
Alpha_channel114,0.9927660683203487,-0.007260223435332313
Delta_channel6,0.9922781409282847,-0.0077518269972251
Theta_channel59,0.9921132253525862,-0.007918039750294356
Gamma_channel71,0.9918924125083999,-0.008140632711608807
Gamma_channel67,0.9918412240812001,-0.008192240877409914
Alpha_channel105,0.9917918709221184,-0.00824200124813193
Alpha_channel87,0.9917662083142142,-0.008267876576083445
Gamma_channel113,0.9909949605888639,-0.009045829842814289
Theta_channel56,0.9906949638179879,-0.00934859847424642
Beta_channel38,0.9902986760417098,-0.00974868838225073
Gamma_channel62,0.9899689750832619,-0.010081674644291648
Gamma_channel6,0.9891382455724903,-0.010921173940630954
Gamma_channel69,0.9889598300128662,-0.011101564955929946
Delta_channel85,0.9882471709453142,-0.01182243950074828
Gamma_channel22,0.9880170669709781,-0.012055307121343999
Beta_channel63,0.9879440531071098,-0.012129209247412835
Theta_channel80,0.9879401956033995,-0.012133113832119964
Delta_channel69,0.9873765849651415,-0.012703767267657063
Delta_channel62,0.9872897907331756,-0.012791675010544682
Delta_channel95,0.9864666094059106,-0.013625801628130835
Gamma_channel74,0.9864633373378195,-0.013629118591408126
Beta_channel87,0.9860702578238106,-0.014027671518644742
Gamma_channel104,0.9860107087985546,-0.014088063588019173
Gamma_channel77,0.985761665803691,-0.014340671849901504
Beta_channel72,0.9856107747462586,-0.014493754093138122
Theta_channel85,0.985192588258914,-0.014918135846762898
Gamma_channel18,0.9851672067984489,-0.014943899121602449
Gamma_channel2,0.9845079921315497,-0.015613262975978644
Theta_channel60,0.9845013333388704,-0.015620026572873112
Alpha_channel4,0.983782260483814,-0.016350686412038212
Gamma_channel48,0.983299531479726,-0.016841493673587404
Delta_channel60,0.9832722110075778,-0.016869278545666756
Theta_channel32,0.9826989467092015,-0.01745246544784863
Delta_channel77,0.9826632516865959,-0.017488789564226507
