,pearson_corr,p_val2
mH&Y_Alpha_channel63,-0.36673734230170024,0.11172425441839264
Apathy_Alpha_channel3,0.36666129670955216,0.1118042166762955
Apathy_Theta_channel6,0.36636520969392694,0.11211594623634993
MoCA corretto_Theta_channel84,-0.36634820724370787,0.11213386592779573
MoCA corretto_Beta_channel9,-0.3660197742517809,0.11248042201244698
MoCA corretto_Delta_channel5,-0.36579310665637144,0.11272004658672725
UPDRS III _Delta_channel76,-0.36515669032322645,0.11339480644254515
UPDRS III _Delta_channel37,-0.36450132896447074,0.11409268480041115
UPDRS III _Alpha_channel15,-0.3639867736282103,0.11464278238130668
mH&Y_Delta_channel15,-0.36367287415075245,0.11497929865923634
MoCA corretto_Beta_channel2,-0.36309717690221943,0.11559831879064034
BDI_Gamma_channel76,-0.3627443846313108,0.11597884017346623
Apathy_Delta_channel53,0.36262845162140955,0.11610408144372153
UPDRS III _Beta_channel99,-0.3624554542687958,0.11629114919874724
MoCA corretto_Beta_channel81,0.3613636380839012,0.11747675850039582
UPDRS III _Alpha_channel113,-0.3606132352416257,0.11829663310231547
MoCA corretto_Delta_channel96,0.35905006159799563,0.12001767085407705
mH&Y_Beta_channel62,-0.3587140259190541,0.12038996874319863
BDI_Alpha_channel13,0.3583671170818523,0.12077517859822053
mH&Y_Delta_channel64,-0.35774612115505333,0.12146693508321374
Apathy_Beta_channel57,0.357602566343441,0.12162724941223468
mH&Y_Gamma_channel61,-0.35688092409354044,0.12243543042928373
BDI_Gamma_channel96,-0.3564321824060188,0.12293991328506683
mH&Y_Gamma_channel66,-0.3564077933837,0.12296737424764428
Apathy_Beta_channel47,0.3560873385688047,0.12332859876658697
UPDRS III _Theta_channel36,-0.3559254002614087,0.12351142712264343
mH&Y_Beta_channel19,-0.35584165288013264,0.12360605369344323
MoCA corretto_Alpha_channel1,-0.35555073159219297,0.1239351686823888
UPDRS III _Alpha_channel107,-0.35539002477819437,0.12411724151189099
UPDRS III _Alpha_channel95,-0.3551011997349164,0.12444494490836132
mH&Y_Beta_channel15,-0.3544611365988079,0.12517336174670846
MoCA corretto_Beta_channel67,0.3538667582482454,0.12585250109823748
UPDRS III _Alpha_channel47,-0.3536569811714729,0.12609281806635664
UPDRS III _Beta_channel103,-0.3536177759648699,0.12613776704830615
UPDRS III _Alpha_channel16,-0.35324976250993984,0.1265602522406842
MoCA corretto_Alpha_channel10,-0.35305028528523696,0.12678967526262408
mH&Y_Beta_channel63,-0.35245842090905954,0.12747213098600074
mH&Y_Beta_channel18,-0.3517943817964573,0.12824091075061597
mH&Y_Gamma_channel15,-0.351767583182333,0.12827200532935767
Apathy_Alpha_channel7,0.35163688867729076,0.12842372759491238
UPDRS III _Beta_channel65,-0.3515525759934438,0.12852167313227372
UPDRS III _Theta_channel32,0.3509801069864122,0.12918810958565713
UPDRS III _Beta_channel91,-0.35085190170299485,0.12933769437978215
BDI_Theta_channel95,0.35079126959469253,0.12940848027193533
MoCA corretto_Delta_channel1,-0.3503379450629413,0.12993859194064966
mH&Y_Gamma_channel77,-0.3498458218488287,0.13051581512065835
BDI_Gamma_channel37,-0.34952165315199923,0.13089703161451954
UPDRS III _Gamma_channel76,-0.349352086469885,0.13109675283769465
Apathy_Alpha_channel6,0.34930627636423955,0.1311507464983403
UPDRS III _Alpha_channel81,-0.34917251137112904,0.13130849751158083
Apathy_Beta_channel50,0.34848124603715047,0.13212585845874417
BDI_Alpha_channel108,0.3479534833540082,0.13275231063274584
UPDRS III _Theta_channel12,-0.3478570084722254,0.13286705261689277
mH&Y_Gamma_channel21,-0.34772746999706977,0.1330212289214827
UPDRS III _Beta_channel108,-0.34737775304242124,0.13343809262262354
MoCA corretto_Alpha_channel81,0.3465737514990709,0.13439996465616494
Apathy_Delta_channel50,0.34643875374503363,0.13456194882607447
mH&Y_Theta_channel45,-0.3463880374283058,0.13462283907852676
mH&Y_Delta_channel61,-0.34612438207130214,0.13493969842904793
UPDRS III _Gamma_channel37,-0.3459600838794009,0.13513741698900505
MoCA corretto_Beta_channel12,-0.34590715242097103,0.13520115890978435
mH&Y_Beta_channel21,-0.3457407258975076,0.13540171380137792
MoCA corretto_Gamma_channel88,-0.3450973853868491,0.1361789553730896
UPDRS III _Beta_channel19,-0.34423471112114057,0.13722611155687703
Apathy_Delta_channel4,0.34402326272767647,0.13748364107439606
BDI_Alpha_channel1,0.34265860036756873,0.13915389628822178
mH&Y_Theta_channel87,-0.3424278457662224,0.13943772856876635
mH&Y_Delta_channel11,-0.3418212559172553,0.14018578572462026
Apathy_Beta_channel94,-0.3417711232816393,0.1402477360578384
mH&Y_Delta_channel63,-0.3412271765055122,0.14092114357660057
mH&Y_Beta_channel61,-0.34105800596167324,0.14113103920845055
Apathy_Theta_channel13,0.3409658776763792,0.14124543816083804
MoCA corretto_Delta_channel73,0.3403038091261268,0.1420694673318274
MoCA corretto_Beta_channel36,-0.3400274562759426,0.1424144194174971
Apathy_Gamma_channel41,0.3394406123189079,0.14314888302584694
MoCA corretto_Theta_channel107,0.33902838935077545,0.1436663845960171
MoCA corretto_Alpha_channel73,0.33894622856973944,0.14376968503488222
Apathy_Alpha_channel35,0.3381178587617396,0.14481409893638622
BDI_Alpha_channel105,0.33810866857551874,0.14482571567666586
MoCA corretto_Theta_channel36,-0.33773084564229644,0.14530386269646864
UPDRS III _Delta_channel67,-0.33764582664433573,0.14541160897306937
mH&Y_Gamma_channel64,-0.33700951601278706,0.14621979280588285
UPDRS III _Gamma_channel60,-0.33614211336109,0.14732653804313428
mH&Y_Gamma_channel53,-0.33506796756585067,0.14870516285313187
BDI_Gamma_channel26,-0.33493722200509096,0.1488735818119885
MoCA corretto_Theta_channel92,0.33444359699547604,0.14951064035417946
MoCA corretto_Beta_channel68,0.3344322458101492,0.14952531218489806
MoCA corretto_Beta_channel112,0.33437416716306,0.14960039670570047
mH&Y_Alpha_channel65,-0.3342217479084544,0.1497975704402041
Apathy_Gamma_channel46,0.33393845882140316,0.15016452187322313
UPDRS III _Gamma_channel17,-0.3335072807613448,0.1507242385865003
Apathy_Beta_channel53,0.3334966071238614,0.15073811254233613
MoCA corretto_Alpha_channel2,-0.33268508686292575,0.1517955591812187
mH&Y_Gamma_channel46,-0.3325360320564251,0.15199034358380614
Apathy_Delta_channel40,0.3323085890754526,0.1522879003086224
UPDRS III _Gamma_channel95,-0.33220197151443615,0.15242752415090322
UPDRS III _Alpha_channel17,-0.3319913262757511,0.15270364173269185
UPDRS III _Alpha_channel114,-0.33162220645904605,0.15318832860372
mH&Y_Beta_channel25,-0.330957934226649,0.1540632669665287
Apathy_Gamma_channel96,-0.33044801263122603,0.1547372534494107
mH&Y_Gamma_channel41,-0.33013019668644356,0.15515835848172577
UPDRS III _Theta_channel59,-0.33003625720877955,0.15528297999709711
UPDRS III _Gamma_channel11,-0.3297473435368222,0.15566669216772375
UPDRS III _Gamma_channel50,-0.32930311600958473,0.15625796133934347
MoCA corretto_Beta_channel34,0.32923609482680827,0.15634730178595346
mH&Y_Theta_channel62,-0.32912230850906254,0.15649906203599112
UPDRS III _Beta_channel70,-0.3290228895979103,0.1566317435472945
mH&Y_Alpha_channel64,-0.32892294542042044,0.15676520457739107
mH&Y_Theta_channel15,-0.3285857267996306,0.15721609251333302
Apathy_Gamma_channel48,0.32825271114275056,0.15766224106763882
UPDRS III _Alpha_channel96,-0.328102410414106,0.1578638890037799
UPDRS III _Gamma_channel32,0.32796028405163247,0.15805473405559728
UPDRS III _Beta_channel26,-0.3276538520169554,0.15846674909126768
MoCA corretto_Delta_channel94,0.3273900379399496,0.15882205638565802
BDI_Gamma_channel110,-0.3272116646799584,0.1590626030298234
Apathy_Theta_channel67,0.3260872818530166,0.1605846959359457
MoCA corretto_Beta_channel98,0.3257022843159344,0.16110817524518853
mH&Y_Alpha_channel25,-0.3254851285196053,0.1614039597082339
BDI_Alpha_channel99,0.32547839721922295,0.16141313428698872
Apathy_Gamma_channel42,0.32535114090111006,0.16158664886542207
mH&Y_Theta_channel64,-0.3248763377101328,0.1622351804996321
Apathy_Alpha_channel96,-0.32478604634645025,0.16235871181626674
Apathy_Theta_channel7,0.3246657466744983,0.16252339943640823
UPDRS III _Theta_channel58,-0.32459881689207326,0.16261507466765193
mH&Y_Gamma_channel28,-0.32438159306074477,0.1629128565221154
MoCA corretto_Alpha_channel36,-0.3242674943452852,0.16306941942585254
Apathy_Gamma_channel35,0.3241555504476574,0.16322312624152951
MoCA corretto_Theta_channel72,0.32414975102504984,0.16323109197272856
MoCA corretto_Theta_channel79,0.32319594619394376,0.16454482497455808
Apathy_Gamma_channel15,0.3229757460130327,0.16484915035084308
Apathy_Alpha_channel39,0.32273551890457797,0.16518159498886803
Apathy_Beta_channel4,0.3223660241723557,0.1656938292958306
UPDRS III _Delta_channel9,0.3220678578815431,0.1661079753358141
MoCA corretto_Theta_channel5,-0.3218164754176896,0.16645769179704667
UPDRS III _Delta_channel60,-0.3214496556355353,0.1669689082773434
mH&Y_Delta_channel19,-0.32103942990029377,0.16754189267986763
MoCA corretto_Theta_channel96,0.3208816394219324,0.1677626459799001
MoCA corretto_Delta_channel9,-0.32030179036804707,0.16857558470323303
UPDRS III _Delta_channel79,-0.31980383478673846,0.1692758620821887
UPDRS III _Alpha_channel53,-0.31926772532569325,0.17003202048791743
Apathy_Gamma_channel74,0.3191624317235843,0.17018080365557559
MoCA corretto_Beta_channel108,0.3191260267654183,0.17023226573277145
MoCA corretto_Gamma_channel79,0.3185110006739056,0.1711032776908324
UPDRS III _Delta_channel20,-0.31850758560192266,0.17110812267614295
mH&Y_Theta_channel16,-0.3179932850742579,0.1718388357848955
MoCA corretto_Gamma_channel9,-0.3176683859830667,0.17230154702711314
mH&Y_Beta_channel79,-0.3176517534877127,0.17232525739678248
MoCA corretto_Beta_channel95,0.3176057660973603,0.1723908260922664
UPDRS III _Delta_channel62,-0.3175096211885724,0.17252796430903627
MoCA corretto_Beta_channel14,-0.3170860215362862,0.1731330616772434
Apathy_Gamma_channel57,0.3166081203136242,0.17381746472556892
MoCA corretto_Beta_channel1,-0.31644303814246827,0.17405430756124368
MoCA corretto_Theta_channel38,-0.3163492964531315,0.17418889641678434
MoCA corretto_Alpha_channel12,-0.3161655447018639,0.17445292241878468
MoCA corretto_Alpha_channel3,-0.3161184447026342,0.17452064256575794
Apathy_Theta_channel47,0.31607615860704313,0.17458145657739071
Apathy_Gamma_channel11,0.31584658983275826,0.17491186454104807
Apathy_Delta_channel68,0.3157286057972113,0.1750818393773932
UPDRS III _Beta_channel93,-0.31572798260331847,0.17508273748649908
mH&Y_Gamma_channel27,-0.3156597951249529,0.175181024101012
MoCA corretto_Theta_channel15,-0.3151677215546618,0.17589142253146972
MoCA corretto_Alpha_channel14,-0.3151320695071895,0.1759429689224014
mH&Y_Delta_channel65,-0.3149888212949476,0.17615018356900436
BDI_Gamma_channel24,-0.3147806860747829,0.17645155612227031
MoCA corretto_Delta_channel88,-0.3145816680877049,0.17674005539051613
Apathy_Beta_channel39,0.3145811427144033,0.1767408174036792
mH&Y_Delta_channel18,-0.31439435835490004,0.17701187535718527
mH&Y_Beta_channel28,-0.3140951447079028,0.17744667790750657
UPDRS III _Alpha_channel115,-0.3139888365521184,0.17760133445909396
MoCA corretto_Beta_channel69,0.31388920397104253,0.17774636262517568
UPDRS III _Gamma_channel15,-0.3137733866486216,0.17791505099157437
MoCA corretto_Beta_channel100,0.31362886012985414,0.17812570705173708
Apathy_Theta_channel68,0.3134545437609093,0.17838000912982155
Apathy_Alpha_channel94,-0.313411200483298,0.17844327891898465
MoCA corretto_Theta_channel100,0.31308701553554935,0.17891698741607698
UPDRS III _Alpha_channel108,-0.31299337727098825,0.17905397325465272
Apathy_Gamma_channel108,-0.31270989987134107,0.17946911395861642
Apathy_Theta_channel4,0.31257994219065804,0.17965964983466923
BDI_Gamma_channel63,-0.3123880230281085,0.17994128089132655
MoCA corretto_Delta_channel2,-0.312167999334671,0.18026452237678495
Apathy_Beta_channel15,0.31143151205702735,0.18134937768956244
UPDRS III _Beta_channel25,-0.3111622366397118,0.18174712650708047
MoCA corretto_Theta_channel12,-0.31075874592809566,0.18234423181175302
UPDRS III _Delta_channel66,-0.3104519903368637,0.18279907192437933
UPDRS III _Theta_channel56,-0.30974860167006035,0.18384491616425375
MoCA corretto_Delta_channel17,-0.3094770221569277,0.18424979927598392
Apathy_Gamma_channel44,0.30944640560999237,0.18429548161010406
Apathy_Gamma_channel3,0.3090509679985127,0.18488619452434668
MoCA corretto_Gamma_channel75,-0.3089167948618373,0.18508691557690343
mH&Y_Alpha_channel45,-0.30867477651966574,0.18544934375065747
Apathy_Delta_channel67,0.30764632972838757,0.1869948134058812
MoCA corretto_Alpha_channel46,-0.30716336346937523,0.18772356693843786
mH&Y_Beta_channel65,-0.3068470373556773,0.18820191159532007
mH&Y_Delta_channel25,-0.3068421746314093,0.188209271355056
UPDRS III _Beta_channel111,-0.30683653350339024,0.18821780947614736
BDI_Delta_channel96,-0.30646569742042945,0.18877966060863338
MoCA corretto_Alpha_channel86,-0.3062871579254142,0.18905056701707182
UPDRS III _Delta_channel29,0.30620592631663424,0.1891739101881793
UPDRS III _Delta_channel15,-0.30608137364714133,0.18936313786809486
UPDRS III _Beta_channel98,-0.30604377037083047,0.1894202919947072
BDI_Gamma_channel112,-0.30530466170040854,0.1905460392084823
UPDRS III _Theta_channel9,0.305284250017503,0.1905771922472947
MoCA corretto_Delta_channel16,-0.30449056261885965,0.1917912034181235
mH&Y_Beta_channel68,-0.3041715180716922,0.19228066940980706
UPDRS III _Beta_channel115,-0.3035925916413455,0.19317097697249652
MoCA corretto_Delta_channel75,-0.3035673213554243,0.19320990202285743
MoCA corretto_Beta_channel115,0.3032638848616398,0.1936777110784913
MoCA corretto_Theta_channel1,-0.3031419436035456,0.1938659221451421
UPDRS III _Beta_channel105,-0.30308319333324124,0.19395664442005764
BDI_Gamma_channel109,-0.30284735130110113,0.19432111863355658
UPDRS III _Gamma_channel97,-0.3026202423067691,0.1946725303540569
MoCA corretto_Alpha_channel72,0.3026137322830362,0.19468260975970897
MoCA corretto_Alpha_channel68,0.30180885533827295,0.19593148845828484
mH&Y_Alpha_channel21,-0.3017114797668805,0.19608294301652796
UPDRS III _Delta_channel38,0.3016995816631605,0.19610145428192471
BDI_Theta_channel79,0.30156369425310825,0.196312953118291
Apathy_Delta_channel57,0.3008917336758136,0.19736105427891473
UPDRS III _Beta_channel18,-0.3005895138741555,0.19783366382008782
MoCA corretto_Beta_channel75,-0.3003733325352916,0.1981721905666145
UPDRS III _Alpha_channel28,-0.300194144557387,0.19845308116079086
Apathy_Alpha_channel77,0.3000958753907539,0.19860723830905447
MoCA corretto_Beta_channel66,0.29997505566430493,0.19879688063641193
mH&Y_Delta_channel73,-0.2998193335697784,0.1990414850968783
MoCA corretto_Beta_channel102,0.2997699289476597,0.19911913063800202
Apathy_Alpha_channel67,0.29947992879027,0.19957530984277522
MoCA corretto_Theta_channel9,-0.2991136477131392,0.20015247727974964
mH&Y_Alpha_channel16,-0.2985306966574537,0.20107335638554502
BDI_Alpha_channel87,0.29834244633160295,0.2013713347463419
BDI_Theta_channel11,0.29831722353203427,0.2014112818419731
MoCA corretto_Gamma_channel0,-0.2980543406067969,0.20182794203377935
UPDRS III _Beta_channel13,-0.29795537287611995,0.20198495103480996
MoCA corretto_Alpha_channel75,-0.29773492882339037,0.20233497046710397
MoCA corretto_Beta_channel92,0.2975423244101563,0.20264111664942483
Apathy_Gamma_channel52,0.2974425318705443,0.20279985883198642
mH&Y_Theta_channel17,-0.2973094404072579,0.20301169908688077
Apathy_Delta_channel0,0.29726691781558123,0.203079412861595
Apathy_Theta_channel57,0.29719543168461937,0.20319328258100858
mH&Y_Beta_channel24,-0.2971493359985452,0.20326673057139605
Apathy_Delta_channel108,-0.29677966522303467,0.20385639567202435
mH&Y_Theta_channel25,-0.29663721348746386,0.20408392492017563
mH&Y_Theta_channel48,-0.2966017592168507,0.2041405800326842
MoCA corretto_Theta_channel94,0.2962788680185202,0.20465703391554038
mH&Y_Gamma_channel73,-0.29610231056715,0.20493979853022853
MoCA corretto_Theta_channel98,0.29605381021636,0.20501751940877988
UPDRS III _Delta_channel23,0.29589726471605016,0.20526851411320862
UPDRS III _Alpha_channel50,-0.2957893205340598,0.20544170347956037
BDI_Alpha_channel34,0.29573605208479414,0.20552720495441112
mH&Y_Gamma_channel42,-0.2956214469357179,0.20571123837255942
Apathy_Delta_channel109,-0.2947236210827322,0.20715675567484587
mH&Y_Delta_channel91,-0.2946924834715872,0.20720700833141875
Apathy_Beta_channel52,0.2943961151500957,0.20768571848415476
BDI_Gamma_channel65,-0.29433356371456443,0.20778684852399454
BDI_Theta_channel97,0.29429856669712856,0.20784344418682116
BDI_Theta_channel107,0.2941596212790881,0.20806824146510777
mH&Y_Theta_channel21,-0.2940978778344616,0.2081681867305813
BDI_Alpha_channel93,0.2939968999946719,0.20833170995859404
Apathy_Theta_channel83,0.29383835753455806,0.20858862475722498
MoCA corretto_Delta_channel107,0.2937240768941277,0.20877394422806286
Apathy_Delta_channel2,0.2934183642222797,0.20927022884820984
BDI_Theta_channel34,0.2924556515361969,0.21083816404957162
BDI_Theta_channel66,0.2918897173711853,0.21176349369774233
Apathy_Delta_channel8,0.290858413152704,0.2134566118152194
MoCA corretto_Gamma_channel17,-0.29070503527697766,0.21370917617582585
MoCA corretto_Gamma_channel34,0.2906305718914631,0.21383186457793588
mH&Y_Alpha_channel87,-0.2905853721528074,0.21390635983752498
MoCA corretto_Theta_channel90,0.2901667130508836,0.2145971793158584
MoCA corretto_Theta_channel68,0.2900379476198183,0.21480994721590782
Apathy_Alpha_channel4,0.2898388536892619,0.2151391970352695
Apathy_Beta_channel96,-0.2898234335591412,0.21516471179196361
UPDRS III _Theta_channel60,-0.2894017351378128,0.21586324282263736
MoCA corretto_Beta_channel72,0.28876967958631566,0.21691301518206316
mH&Y_Alpha_channel24,-0.288616015722708,0.2171687395057227
MoCA corretto_Gamma_channel3,-0.2886117050525522,0.21717591609201736
UPDRS III _Beta_channel32,0.28860618532996746,0.21718510578754827
BDI_Beta_channel95,0.28773272745447886,0.2186425317401282
mH&Y_Alpha_channel17,-0.2877314619717165,0.21864464793148017
MoCA corretto_Beta_channel10,-0.287236860454409,0.21947276997523923
MoCA corretto_Beta_channel70,0.2868742505036134,0.22008120068753967
mH&Y_Delta_channel21,-0.2867774291191404,0.22024384609559772
UPDRS III _Beta_channel57,-0.2861970543328295,0.221220439787973
UPDRS III _Gamma_channel19,-0.28607299705268474,0.22142955754427182
UPDRS III _Alpha_channel94,-0.2851819023492125,0.22293543843166544
